Įstaigos_kodas;Gydytojo_ID;Laisvos_registracijos_data;Įrašo_sukūrimo_data
179761936;2;2011-12-13 12:20;2019-03-08 18:47:06
179761936;2;2011-12-13 12:40;2019-03-08 18:47:06
179761936;2;2011-12-14 14:00;2019-03-08 18:47:06
179761936;2;2011-12-14 14:20;2019-03-08 18:47:06
179761936;2;2011-12-14 14:40;2019-03-08 18:47:06
179761936;2;2011-12-14 15:00;2019-03-08 18:47:06
179761936;2;2011-12-14 15:20;2019-03-08 18:47:06
179761936;2;2011-12-14 15:40;2019-03-08 18:47:06
179761936;2;2011-12-14 16:00;2019-03-08 18:47:06
179761936;2;2011-12-14 16:20;2019-03-08 18:47:06
179761936;2;2011-12-14 16:40;2019-03-08 18:47:06
179761936;2;2011-12-14 17:00;2019-03-08 18:47:06
179761936;2;2011-12-14 17:20;2019-03-08 18:47:06
179761936;2;2011-12-14 17:40;2019-03-08 18:47:06
179761936;2;2011-12-14 18:00;2019-03-08 18:47:06
179761936;2;2011-12-14 18:20;2019-03-08 18:47:06
179761936;2;2011-12-14 18:40;2019-03-08 18:47:06
179761936;2;2011-12-15 08:00;2019-03-08 18:47:06
179761936;2;2011-12-15 08:20;2019-03-08 18:47:06
179761936;2;2011-12-15 08:40;2019-03-08 18:47:06
179761936;2;2011-12-15 09:00;2019-03-08 18:47:06
179761936;2;2011-12-15 09:20;2019-03-08 18:47:06
179761936;2;2011-12-15 09:40;2019-03-08 18:47:06
179761936;2;2011-12-15 10:00;2019-03-08 18:47:06
179761936;2;2011-12-15 10:20;2019-03-08 18:47:06
179761936;2;2011-12-15 10:40;2019-03-08 18:47:06
179761936;2;2011-12-15 11:00;2019-03-08 18:47:06
179761936;2;2011-12-15 11:20;2019-03-08 18:47:06
179761936;2;2011-12-15 11:40;2019-03-08 18:47:06
179761936;2;2011-12-15 12:00;2019-03-08 18:47:06
179761936;2;2011-12-15 12:20;2019-03-08 18:47:06
179761936;2;2011-12-15 12:40;2019-03-08 18:47:06
179761936;2;2011-12-16 14:00;2019-03-08 18:47:06
179761936;2;2011-12-16 14:20;2019-03-08 18:47:06
179761936;2;2011-12-16 14:40;2019-03-08 18:47:06
179761936;2;2011-12-16 15:00;2019-03-08 18:47:06
179761936;2;2011-12-16 15:20;2019-03-08 18:47:06
179761936;2;2011-12-16 15:40;2019-03-08 18:47:06
179761936;2;2011-12-16 16:00;2019-03-08 18:47:06
179761936;2;2011-12-16 16:20;2019-03-08 18:47:06
179761936;2;2011-12-16 16:40;2019-03-08 18:47:06
179761936;2;2011-12-16 17:00;2019-03-08 18:47:06
179761936;2;2011-12-16 17:20;2019-03-08 18:47:06
179761936;2;2011-12-16 17:40;2019-03-08 18:47:06
179761936;2;2011-12-16 18:00;2019-03-08 18:47:06
179761936;2;2011-12-16 18:20;2019-03-08 18:47:06
179761936;2;2011-12-16 18:40;2019-03-08 18:47:06
179761936;2;2011-12-19 14:00;2019-03-08 18:47:06
179761936;2;2011-12-19 14:20;2019-03-08 18:47:06
179761936;2;2011-12-19 14:40;2019-03-08 18:47:06
179761936;2;2011-12-19 15:00;2019-03-08 18:47:06
179761936;2;2011-12-19 15:20;2019-03-08 18:47:06
179761936;2;2011-12-19 15:40;2019-03-08 18:47:06
179761936;2;2011-12-19 16:00;2019-03-08 18:47:06
179761936;2;2011-12-19 16:20;2019-03-08 18:47:06
179761936;2;2011-12-19 16:40;2019-03-08 18:47:06
179761936;2;2011-12-19 17:00;2019-03-08 18:47:06
179761936;2;2011-12-19 17:20;2019-03-08 18:47:06
179761936;2;2011-12-19 17:40;2019-03-08 18:47:06
179761936;2;2011-12-19 18:00;2019-03-08 18:47:06
179761936;2;2011-12-19 18:20;2019-03-08 18:47:06
179761936;2;2011-12-19 18:40;2019-03-08 18:47:06
179761936;2;2011-12-20 08:00;2019-03-08 18:47:06
179761936;2;2011-12-20 08:20;2019-03-08 18:47:06
179761936;2;2011-12-20 08:40;2019-03-08 18:47:06
179761936;2;2011-12-20 09:00;2019-03-08 18:47:06
179761936;2;2011-12-20 09:20;2019-03-08 18:47:06
179761936;2;2011-12-20 09:40;2019-03-08 18:47:06
179761936;2;2011-12-20 10:00;2019-03-08 18:47:06
179761936;2;2011-12-20 10:20;2019-03-08 18:47:06
179761936;2;2011-12-20 10:40;2019-03-08 18:47:06
179761936;2;2011-12-20 11:00;2019-03-08 18:47:06
179761936;2;2011-12-20 11:20;2019-03-08 18:47:06
179761936;2;2011-12-20 11:40;2019-03-08 18:47:06
179761936;2;2011-12-20 12:00;2019-03-08 18:47:06
179761936;2;2011-12-20 12:20;2019-03-08 18:47:06
179761936;2;2011-12-20 12:40;2019-03-08 18:47:06
179761936;2;2011-12-21 14:00;2019-03-08 18:47:06
179761936;2;2011-12-21 14:20;2019-03-08 18:47:06
179761936;2;2011-12-21 14:40;2019-03-08 18:47:06
179761936;2;2011-12-21 15:00;2019-03-08 18:47:06
179761936;2;2011-12-21 15:20;2019-03-08 18:47:06
179761936;2;2011-12-21 15:40;2019-03-08 18:47:06
179761936;2;2011-12-21 16:00;2019-03-08 18:47:06
179761936;2;2011-12-21 16:20;2019-03-08 18:47:06
179761936;2;2011-12-21 16:40;2019-03-08 18:47:06
179761936;2;2011-12-21 17:00;2019-03-08 18:47:06
179761936;2;2011-12-21 17:20;2019-03-08 18:47:06
179761936;2;2011-12-21 17:40;2019-03-08 18:47:06
179761936;2;2011-12-21 18:00;2019-03-08 18:47:06
179761936;2;2011-12-21 18:20;2019-03-08 18:47:06
179761936;2;2011-12-21 18:40;2019-03-08 18:47:06
179761936;2;2011-12-22 08:00;2019-03-08 18:47:06
179761936;2;2011-12-22 08:20;2019-03-08 18:47:06
179761936;2;2011-12-22 08:40;2019-03-08 18:47:06
179761936;2;2011-12-22 09:00;2019-03-08 18:47:06
179761936;2;2011-12-22 09:20;2019-03-08 18:47:06
179761936;2;2011-12-22 09:40;2019-03-08 18:47:06
179761936;2;2011-12-22 10:00;2019-03-08 18:47:06
179761936;2;2011-12-22 10:20;2019-03-08 18:47:06
179761936;2;2011-12-22 10:40;2019-03-08 18:47:06
179761936;2;2011-12-22 11:00;2019-03-08 18:47:06
179761936;2;2011-12-22 11:20;2019-03-08 18:47:06
179761936;2;2011-12-22 11:40;2019-03-08 18:47:06
179761936;2;2011-12-22 12:00;2019-03-08 18:47:06
179761936;2;2011-12-22 12:20;2019-03-08 18:47:06
179761936;2;2011-12-22 12:40;2019-03-08 18:47:06
179761936;2;2011-12-23 14:00;2019-03-08 18:47:06
179761936;2;2011-12-23 14:20;2019-03-08 18:47:06
179761936;2;2011-12-23 14:40;2019-03-08 18:47:06
179761936;2;2011-12-23 15:00;2019-03-08 18:47:06
179761936;2;2011-12-23 15:20;2019-03-08 18:47:06
179761936;2;2011-12-23 15:40;2019-03-08 18:47:06
179761936;2;2011-12-23 16:00;2019-03-08 18:47:06
179761936;2;2011-12-23 16:20;2019-03-08 18:47:06
179761936;2;2011-12-23 16:40;2019-03-08 18:47:06
179761936;2;2011-12-23 17:00;2019-03-08 18:47:06
179761936;2;2011-12-23 17:20;2019-03-08 18:47:06
179761936;2;2011-12-23 17:40;2019-03-08 18:47:06
179761936;2;2011-12-23 18:00;2019-03-08 18:47:06
179761936;2;2011-12-23 18:20;2019-03-08 18:47:06
179761936;2;2011-12-23 18:40;2019-03-08 18:47:06
179761936;2;2011-12-26 14:00;2019-03-08 18:47:06
179761936;2;2011-12-26 14:20;2019-03-08 18:47:06
179761936;2;2011-12-26 14:40;2019-03-08 18:47:06
179761936;2;2011-12-26 15:00;2019-03-08 18:47:06
179761936;2;2011-12-26 15:20;2019-03-08 18:47:06
179761936;2;2011-12-26 15:40;2019-03-08 18:47:06
179761936;2;2011-12-26 16:00;2019-03-08 18:47:06
179761936;2;2011-12-26 16:20;2019-03-08 18:47:06
179761936;2;2011-12-26 16:40;2019-03-08 18:47:06
179761936;2;2011-12-26 17:00;2019-03-08 18:47:06
179761936;2;2011-12-26 17:20;2019-03-08 18:47:06
179761936;2;2011-12-26 17:40;2019-03-08 18:47:06
179761936;2;2011-12-26 18:00;2019-03-08 18:47:06
179761936;2;2011-12-26 18:20;2019-03-08 18:47:06
179761936;2;2011-12-26 18:40;2019-03-08 18:47:06
179761936;2;2011-12-27 08:00;2019-03-08 18:47:06
179761936;2;2011-12-27 08:20;2019-03-08 18:47:06
179761936;2;2011-12-27 08:40;2019-03-08 18:47:06
179761936;2;2011-12-27 09:00;2019-03-08 18:47:06
179761936;2;2011-12-27 09:20;2019-03-08 18:47:06
179761936;2;2011-12-27 09:40;2019-03-08 18:47:06
179761936;2;2011-12-27 10:00;2019-03-08 18:47:06
179761936;2;2011-12-27 10:20;2019-03-08 18:47:06
179761936;2;2011-12-27 10:40;2019-03-08 18:47:06
179761936;2;2011-12-27 11:00;2019-03-08 18:47:06
179761936;2;2011-12-27 11:20;2019-03-08 18:47:06
179761936;2;2011-12-27 11:40;2019-03-08 18:47:06
179761936;2;2011-12-27 12:00;2019-03-08 18:47:06
179761936;2;2011-12-27 12:20;2019-03-08 18:47:06
179761936;2;2011-12-27 12:40;2019-03-08 18:47:06
179761936;2;2011-12-28 14:00;2019-03-08 18:47:06
179761936;2;2011-12-28 14:20;2019-03-08 18:47:06
179761936;2;2011-12-28 14:40;2019-03-08 18:47:06
179761936;2;2011-12-28 15:00;2019-03-08 18:47:06
179761936;2;2011-12-28 15:20;2019-03-08 18:47:06
179761936;2;2011-12-28 15:40;2019-03-08 18:47:06
179761936;2;2011-12-28 16:00;2019-03-08 18:47:06
179761936;2;2011-12-28 16:20;2019-03-08 18:47:06
179761936;2;2011-12-28 16:40;2019-03-08 18:47:06
179761936;2;2011-12-28 17:00;2019-03-08 18:47:06
179761936;2;2011-12-28 17:20;2019-03-08 18:47:06
179761936;2;2011-12-28 17:40;2019-03-08 18:47:06
179761936;2;2011-12-28 18:00;2019-03-08 18:47:06
179761936;2;2011-12-28 18:20;2019-03-08 18:47:06
179761936;2;2011-12-28 18:40;2019-03-08 18:47:06
179761936;2;2011-12-29 08:00;2019-03-08 18:47:06
179761936;2;2011-12-29 08:20;2019-03-08 18:47:06
179761936;2;2011-12-29 08:40;2019-03-08 18:47:06
179761936;2;2011-12-29 09:00;2019-03-08 18:47:06
179761936;2;2011-12-29 09:20;2019-03-08 18:47:06
179761936;2;2011-12-29 09:40;2019-03-08 18:47:06
179761936;2;2011-12-29 10:00;2019-03-08 18:47:06
179761936;2;2011-12-29 10:20;2019-03-08 18:47:06
179761936;2;2011-12-29 10:40;2019-03-08 18:47:06
179761936;2;2011-12-29 11:00;2019-03-08 18:47:06
179761936;2;2011-12-29 11:20;2019-03-08 18:47:06
179761936;2;2011-12-29 11:40;2019-03-08 18:47:06
179761936;2;2011-12-29 12:00;2019-03-08 18:47:06
179761936;2;2011-12-29 12:20;2019-03-08 18:47:06
179761936;2;2011-12-29 12:40;2019-03-08 18:47:06
179761936;2;2011-12-30 14:00;2019-03-08 18:47:06
179761936;2;2011-12-30 14:20;2019-03-08 18:47:06
179761936;2;2011-12-30 14:40;2019-03-08 18:47:06
179761936;2;2011-12-30 15:00;2019-03-08 18:47:06
179761936;2;2011-12-30 15:20;2019-03-08 18:47:06
179761936;2;2011-12-30 15:40;2019-03-08 18:47:06
179761936;2;2011-12-30 16:00;2019-03-08 18:47:06
179761936;2;2011-12-30 16:20;2019-03-08 18:47:06
179761936;2;2011-12-30 16:40;2019-03-08 18:47:06
179761936;2;2011-12-30 17:00;2019-03-08 18:47:06
179761936;2;2011-12-30 17:20;2019-03-08 18:47:06
179761936;2;2011-12-30 17:40;2019-03-08 18:47:06
179761936;2;2011-12-30 18:00;2019-03-08 18:47:06
179761936;2;2011-12-30 18:20;2019-03-08 18:47:06
179761936;2;2011-12-30 18:40;2019-03-08 18:47:06
179761936;2;2011-10-14 14:00;2019-03-08 18:47:06
179761936;2;2011-10-17 00:00;2019-03-08 18:47:06
179761936;2;2011-10-24 14:00;2019-03-08 18:47:06
179761936;2;2011-10-24 14:20;2019-03-08 18:47:06
179761936;2;2011-10-24 14:40;2019-03-08 18:47:06
179761936;2;2011-10-24 15:00;2019-03-08 18:47:06
179761936;2;2011-10-24 15:20;2019-03-08 18:47:06
179761936;2;2011-10-24 15:40;2019-03-08 18:47:06
179761936;2;2011-10-24 16:00;2019-03-08 18:47:06
179761936;2;2011-10-24 16:20;2019-03-08 18:47:06
179761936;2;2011-10-24 16:40;2019-03-08 18:47:06
179761936;2;2011-10-24 17:20;2019-03-08 18:47:06
179761936;2;2011-10-24 17:40;2019-03-08 18:47:06
179761936;2;2011-10-24 18:00;2019-03-08 18:47:06
179761936;2;2011-10-24 18:20;2019-03-08 18:47:06
179761936;2;2011-10-24 18:40;2019-03-08 18:47:06
179761936;2;2011-10-25 08:00;2019-03-08 18:47:06
179761936;2;2011-10-25 08:20;2019-03-08 18:47:06
179761936;2;2011-10-25 08:40;2019-03-08 18:47:06
179761936;2;2011-10-25 09:00;2019-03-08 18:47:06
179761936;2;2011-10-25 09:20;2019-03-08 18:47:06
179761936;2;2011-10-25 09:40;2019-03-08 18:47:06
179761936;2;2011-10-25 10:00;2019-03-08 18:47:06
179761936;2;2011-10-25 10:20;2019-03-08 18:47:06
179761936;2;2011-10-25 10:40;2019-03-08 18:47:06
179761936;2;2011-10-25 11:00;2019-03-08 18:47:06
179761936;2;2011-10-25 11:20;2019-03-08 18:47:06
179761936;2;2011-10-25 11:40;2019-03-08 18:47:06
179761936;2;2011-10-25 12:00;2019-03-08 18:47:06
179761936;2;2011-10-25 12:20;2019-03-08 18:47:06
179761936;2;2011-10-26 14:00;2019-03-08 18:47:06
179761936;2;2011-10-26 14:20;2019-03-08 18:47:06
179761936;2;2011-10-26 14:40;2019-03-08 18:47:06
179761936;2;2011-10-26 15:00;2019-03-08 18:47:06
179761936;2;2011-10-26 15:20;2019-03-08 18:47:06
179761936;2;2011-10-26 15:40;2019-03-08 18:47:06
179761936;2;2011-10-26 16:00;2019-03-08 18:47:06
179761936;2;2011-10-26 16:20;2019-03-08 18:47:06
179761936;2;2011-10-26 16:40;2019-03-08 18:47:06
179761936;2;2011-10-26 17:00;2019-03-08 18:47:06
179761936;2;2011-10-26 17:20;2019-03-08 18:47:06
179761936;2;2011-10-26 17:40;2019-03-08 18:47:06
179761936;2;2011-10-26 18:00;2019-03-08 18:47:06
179761936;2;2011-10-26 18:20;2019-03-08 18:47:06
179761936;2;2011-10-26 18:40;2019-03-08 18:47:06
179761936;2;2011-10-27 08:00;2019-03-08 18:47:06
179761936;2;2011-10-27 08:20;2019-03-08 18:47:06
179761936;2;2011-10-27 08:40;2019-03-08 18:47:06
179761936;2;2011-10-27 09:00;2019-03-08 18:47:06
179761936;2;2011-10-27 09:20;2019-03-08 18:47:06
179761936;2;2011-10-27 09:40;2019-03-08 18:47:06
179761936;2;2011-10-27 10:00;2019-03-08 18:47:06
179761936;2;2011-10-27 10:20;2019-03-08 18:47:06
179761936;2;2011-10-27 10:40;2019-03-08 18:47:06
179761936;2;2011-10-27 11:00;2019-03-08 18:47:06
179761936;2;2011-10-27 11:20;2019-03-08 18:47:06
179761936;2;2011-10-27 11:40;2019-03-08 18:47:06
179761936;2;2011-10-27 12:00;2019-03-08 18:47:06
179761936;2;2011-10-27 12:20;2019-03-08 18:47:06
179761936;2;2011-10-27 12:40;2019-03-08 18:47:06
179761936;2;2011-10-28 14:00;2019-03-08 18:47:06
179761936;2;2011-10-28 14:20;2019-03-08 18:47:06
179761936;2;2011-10-28 14:40;2019-03-08 18:47:06
179761936;2;2011-10-28 15:00;2019-03-08 18:47:06
179761936;2;2011-10-28 15:20;2019-03-08 18:47:06
179761936;2;2011-10-28 15:40;2019-03-08 18:47:06
179761936;2;2011-10-28 16:00;2019-03-08 18:47:06
179761936;2;2011-10-28 16:20;2019-03-08 18:47:06
179761936;2;2011-10-28 16:40;2019-03-08 18:47:06
179761936;2;2011-10-28 17:00;2019-03-08 18:47:06
179761936;2;2011-10-28 17:20;2019-03-08 18:47:06
179761936;2;2011-10-28 17:40;2019-03-08 18:47:06
179761936;2;2011-10-28 18:00;2019-03-08 18:47:06
179761936;2;2011-10-28 18:20;2019-03-08 18:47:06
179761936;2;2011-10-28 18:40;2019-03-08 18:47:06
179761936;2;2011-11-02 14:00;2019-03-08 18:47:06
179761936;2;2011-11-02 14:20;2019-03-08 18:47:06
179761936;2;2011-11-02 14:40;2019-03-08 18:47:06
179761936;2;2011-11-02 15:00;2019-03-08 18:47:06
179761936;2;2011-11-02 15:20;2019-03-08 18:47:06
179761936;2;2011-11-02 15:40;2019-03-08 18:47:06
179761936;2;2011-11-02 16:00;2019-03-08 18:47:06
179761936;2;2011-11-02 16:20;2019-03-08 18:47:06
179761936;2;2011-11-02 16:40;2019-03-08 18:47:06
179761936;2;2011-11-02 17:00;2019-03-08 18:47:06
179761936;2;2011-11-02 17:20;2019-03-08 18:47:06
179761936;2;2011-11-02 17:40;2019-03-08 18:47:06
179761936;2;2011-11-02 18:00;2019-03-08 18:47:06
179761936;2;2011-11-02 18:20;2019-03-08 18:47:06
179761936;2;2011-11-02 18:40;2019-03-08 18:47:06
179761936;2;2011-11-03 08:00;2019-03-08 18:47:06
179761936;2;2011-11-03 08:20;2019-03-08 18:47:06
179761936;2;2011-11-03 08:40;2019-03-08 18:47:06
179761936;2;2011-11-03 09:00;2019-03-08 18:47:06
179761936;2;2011-11-03 09:20;2019-03-08 18:47:06
179761936;2;2011-11-03 09:40;2019-03-08 18:47:06
179761936;2;2011-11-03 10:00;2019-03-08 18:47:06
179761936;2;2011-11-03 10:20;2019-03-08 18:47:06
179761936;2;2011-11-03 10:40;2019-03-08 18:47:06
179761936;2;2011-11-03 11:00;2019-03-08 18:47:06
179761936;2;2011-11-03 11:20;2019-03-08 18:47:06
179761936;2;2011-11-03 11:40;2019-03-08 18:47:06
179761936;2;2011-11-03 12:00;2019-03-08 18:47:06
179761936;2;2011-11-03 12:20;2019-03-08 18:47:06
179761936;2;2011-11-03 12:40;2019-03-08 18:47:06
179761936;2;2011-11-04 14:00;2019-03-08 18:47:06
179761936;2;2011-11-04 14:00;2019-03-08 18:47:06
179761936;2;2011-11-04 14:20;2019-03-08 18:47:06
179761936;2;2011-11-04 14:20;2019-03-08 18:47:06
179761936;2;2011-11-04 14:40;2019-03-08 18:47:06
179761936;2;2011-11-04 14:40;2019-03-08 18:47:06
179761936;2;2011-11-04 15:00;2019-03-08 18:47:06
179761936;2;2011-11-04 15:00;2019-03-08 18:47:06
179761936;2;2011-11-04 15:20;2019-03-08 18:47:06
179761936;2;2011-11-04 15:20;2019-03-08 18:47:06
179761936;2;2011-11-04 15:40;2019-03-08 18:47:06
179761936;2;2011-11-04 15:40;2019-03-08 18:47:06
179761936;2;2011-11-04 16:00;2019-03-08 18:47:06
179761936;2;2011-11-04 16:00;2019-03-08 18:47:06
179761936;2;2011-11-04 16:20;2019-03-08 18:47:06
179761936;2;2011-11-04 16:20;2019-03-08 18:47:06
179761936;2;2011-11-04 16:40;2019-03-08 18:47:06
179761936;2;2011-11-04 16:40;2019-03-08 18:47:06
179761936;2;2011-11-04 17:00;2019-03-08 18:47:06
179761936;2;2011-11-04 17:00;2019-03-08 18:47:06
179761936;2;2011-11-04 17:20;2019-03-08 18:47:06
179761936;2;2011-11-04 17:20;2019-03-08 18:47:06
179761936;2;2011-11-04 17:40;2019-03-08 18:47:06
179761936;2;2011-11-04 17:40;2019-03-08 18:47:06
179761936;2;2011-11-04 18:00;2019-03-08 18:47:06
179761936;2;2011-11-04 18:00;2019-03-08 18:47:06
179761936;2;2011-11-04 18:20;2019-03-08 18:47:06
179761936;2;2011-11-04 18:20;2019-03-08 18:47:06
179761936;2;2011-11-04 18:40;2019-03-08 18:47:06
179761936;2;2011-11-04 18:40;2019-03-08 18:47:06
179761936;2;2011-11-05 13:00;2019-03-08 18:47:06
179761936;2;2011-11-05 13:20;2019-03-08 18:47:06
179761936;2;2011-11-05 13:40;2019-03-08 18:47:06
179761936;2;2011-11-05 14:00;2019-03-08 18:47:06
179761936;2;2011-11-05 14:20;2019-03-08 18:47:06
179761936;2;2011-11-05 14:40;2019-03-08 18:47:06
179761936;2;2011-11-05 15:00;2019-03-08 18:47:06
179761936;2;2011-11-05 15:20;2019-03-08 18:47:06
179761936;2;2011-11-05 15:40;2019-03-08 18:47:06
179761936;2;2011-11-05 16:00;2019-03-08 18:47:06
179761936;2;2011-11-05 16:20;2019-03-08 18:47:06
179761936;2;2011-11-05 16:40;2019-03-08 18:47:06
179761936;2;2011-11-07 14:00;2019-03-08 18:47:06
179761936;2;2011-11-07 14:20;2019-03-08 18:47:06
179761936;2;2011-11-07 14:40;2019-03-08 18:47:06
179761936;2;2011-11-07 15:00;2019-03-08 18:47:06
179761936;2;2011-11-07 15:20;2019-03-08 18:47:06
179761936;2;2011-11-07 15:40;2019-03-08 18:47:06
179761936;2;2011-11-07 16:00;2019-03-08 18:47:06
179761936;2;2011-11-07 16:20;2019-03-08 18:47:06
179761936;2;2011-11-07 16:40;2019-03-08 18:47:06
179761936;2;2011-11-07 17:00;2019-03-08 18:47:06
179761936;2;2011-11-07 17:20;2019-03-08 18:47:06
179761936;2;2011-11-07 17:40;2019-03-08 18:47:06
179761936;2;2011-11-07 18:00;2019-03-08 18:47:06
179761936;2;2011-11-07 18:20;2019-03-08 18:47:06
179761936;2;2011-11-07 18:40;2019-03-08 18:47:06
179761936;2;2011-11-08 08:00;2019-03-08 18:47:06
179761936;2;2011-11-08 08:20;2019-03-08 18:47:06
179761936;2;2011-11-08 08:40;2019-03-08 18:47:06
179761936;2;2011-11-08 09:00;2019-03-08 18:47:06
179761936;2;2011-11-08 09:20;2019-03-08 18:47:06
179761936;2;2011-11-08 09:40;2019-03-08 18:47:06
179761936;2;2011-11-08 10:00;2019-03-08 18:47:06
179761936;2;2011-11-08 10:20;2019-03-08 18:47:06
179761936;2;2011-11-08 10:40;2019-03-08 18:47:06
179761936;2;2011-11-08 11:00;2019-03-08 18:47:06
179761936;2;2011-11-08 11:20;2019-03-08 18:47:06
179761936;2;2011-11-08 11:40;2019-03-08 18:47:06
179761936;2;2011-11-08 12:00;2019-03-08 18:47:06
179761936;2;2011-11-08 12:20;2019-03-08 18:47:06
179761936;2;2011-11-08 12:40;2019-03-08 18:47:06
179761936;2;2011-11-09 14:00;2019-03-08 18:47:06
179761936;2;2011-11-09 14:20;2019-03-08 18:47:06
179761936;2;2011-11-09 14:40;2019-03-08 18:47:06
179761936;2;2011-11-09 15:00;2019-03-08 18:47:06
179761936;2;2011-11-09 15:20;2019-03-08 18:47:06
179761936;2;2011-11-09 15:40;2019-03-08 18:47:06
179761936;2;2011-11-09 16:00;2019-03-08 18:47:06
179761936;2;2011-11-09 16:20;2019-03-08 18:47:06
179761936;2;2011-11-09 16:40;2019-03-08 18:47:06
179761936;2;2011-11-09 17:00;2019-03-08 18:47:06
179761936;2;2011-11-09 17:20;2019-03-08 18:47:06
179761936;2;2011-11-09 17:40;2019-03-08 18:47:06
179761936;2;2011-11-09 18:00;2019-03-08 18:47:06
179761936;2;2011-11-09 18:20;2019-03-08 18:47:06
179761936;2;2011-11-09 18:40;2019-03-08 18:47:06
179761936;2;2011-11-10 08:00;2019-03-08 18:47:06
179761936;2;2011-11-10 08:20;2019-03-08 18:47:06
179761936;2;2011-11-10 08:40;2019-03-08 18:47:06
179761936;2;2011-11-10 09:00;2019-03-08 18:47:06
179761936;2;2011-11-10 09:20;2019-03-08 18:47:06
179761936;2;2011-11-10 09:40;2019-03-08 18:47:06
179761936;2;2011-11-10 10:00;2019-03-08 18:47:06
179761936;2;2011-11-10 10:20;2019-03-08 18:47:06
179761936;2;2011-11-10 10:40;2019-03-08 18:47:06
179761936;2;2011-11-10 11:00;2019-03-08 18:47:06
179761936;2;2011-11-10 11:20;2019-03-08 18:47:06
179761936;2;2011-11-10 11:40;2019-03-08 18:47:06
179761936;2;2011-11-10 12:00;2019-03-08 18:47:06
179761936;2;2011-11-10 12:20;2019-03-08 18:47:06
179761936;2;2011-11-10 12:40;2019-03-08 18:47:06
179761936;2;2011-11-11 14:00;2019-03-08 18:47:06
179761936;2;2011-11-11 14:20;2019-03-08 18:47:06
179761936;2;2011-11-11 14:40;2019-03-08 18:47:06
179761936;2;2011-11-11 15:00;2019-03-08 18:47:06
179761936;2;2011-11-11 15:20;2019-03-08 18:47:06
179761936;2;2011-11-11 15:40;2019-03-08 18:47:06
179761936;2;2011-11-11 16:00;2019-03-08 18:47:06
179761936;2;2011-11-11 16:20;2019-03-08 18:47:06
179761936;2;2011-11-11 16:40;2019-03-08 18:47:06
179761936;2;2011-11-11 17:00;2019-03-08 18:47:06
179761936;2;2011-11-11 17:20;2019-03-08 18:47:06
179761936;2;2011-11-11 17:40;2019-03-08 18:47:06
179761936;2;2011-11-11 18:00;2019-03-08 18:47:06
179761936;2;2011-11-11 18:20;2019-03-08 18:47:06
179761936;2;2011-11-11 18:40;2019-03-08 18:47:06
179761936;2;2011-11-14 14:00;2019-03-08 18:47:06
179761936;2;2011-11-14 14:20;2019-03-08 18:47:06
179761936;2;2011-11-14 14:40;2019-03-08 18:47:06
179761936;2;2011-11-14 15:00;2019-03-08 18:47:06
179761936;2;2011-11-14 15:20;2019-03-08 18:47:06
179761936;2;2011-11-14 15:40;2019-03-08 18:47:06
179761936;2;2011-11-14 16:00;2019-03-08 18:47:06
179761936;2;2011-11-14 16:20;2019-03-08 18:47:06
179761936;2;2011-11-14 16:40;2019-03-08 18:47:06
179761936;2;2011-11-14 17:00;2019-03-08 18:47:06
179761936;2;2011-11-14 17:20;2019-03-08 18:47:06
179761936;2;2011-11-14 17:40;2019-03-08 18:47:06
179761936;2;2011-11-14 18:00;2019-03-08 18:47:06
179761936;2;2011-11-14 18:20;2019-03-08 18:47:06
179761936;2;2011-11-14 18:40;2019-03-08 18:47:06
179761936;2;2011-11-15 08:00;2019-03-08 18:47:06
179761936;2;2011-11-15 08:20;2019-03-08 18:47:06
179761936;2;2011-11-15 08:40;2019-03-08 18:47:06
179761936;2;2011-11-15 09:00;2019-03-08 18:47:06
179761936;2;2011-11-15 09:20;2019-03-08 18:47:06
179761936;2;2011-11-15 09:40;2019-03-08 18:47:06
179761936;2;2011-11-15 10:00;2019-03-08 18:47:06
179761936;2;2011-11-15 10:20;2019-03-08 18:47:06
179761936;2;2011-11-15 10:40;2019-03-08 18:47:06
179761936;2;2011-11-15 11:00;2019-03-08 18:47:06
179761936;2;2011-11-15 11:20;2019-03-08 18:47:06
179761936;2;2011-11-15 11:40;2019-03-08 18:47:06
179761936;2;2011-11-15 12:00;2019-03-08 18:47:06
179761936;2;2011-11-15 12:20;2019-03-08 18:47:06
179761936;2;2011-11-15 12:40;2019-03-08 18:47:06
179761936;2;2011-11-16 14:00;2019-03-08 18:47:06
179761936;2;2011-11-16 14:20;2019-03-08 18:47:06
179761936;2;2011-11-16 14:40;2019-03-08 18:47:06
179761936;2;2011-11-16 15:00;2019-03-08 18:47:06
179761936;2;2011-11-16 15:20;2019-03-08 18:47:06
179761936;2;2011-11-16 15:40;2019-03-08 18:47:06
179761936;2;2011-11-16 16:00;2019-03-08 18:47:06
179761936;2;2011-11-16 16:20;2019-03-08 18:47:06
179761936;2;2011-11-16 16:40;2019-03-08 18:47:06
179761936;2;2011-11-16 17:00;2019-03-08 18:47:06
179761936;2;2011-11-16 17:20;2019-03-08 18:47:06
179761936;2;2011-11-16 17:40;2019-03-08 18:47:06
179761936;2;2011-11-16 18:00;2019-03-08 18:47:06
179761936;2;2011-11-16 18:20;2019-03-08 18:47:06
179761936;2;2011-11-16 18:40;2019-03-08 18:47:06
179761936;2;2011-11-17 08:00;2019-03-08 18:47:06
